"id","year","type","pl","pf","pk","output","cost","empexp","nbemp","faexp","fa","intexp","bfunds","dep","nondep","npl","ec","quality","rindex","ta","ts"
44,1994,"conventional",11333.91819,0.316981132,0.087719298,16423207.27,12357787.91,2187446.211,193,173606.8422,1979118.001,14582974.74,46005813.17,42707283.17,3298530,451377.7896,6944273.686,0.027484144,0.113378685,61248493.91,7534536.95
44,1995,"conventional",12182.12123,0.266748617,0.278688525,27941917.46,17324421.34,3228262.126,265,1112441.679,3991702.494,18933321.12,70978141.61,67706254.32,3271887.29,1000,6543774.58,3.57885e-05,0.074037512,88384581.99,12803985.59
44,1996,"conventional",12723.91327,0.190971373,0.184210526,34896400.22,15344117.21,3270045.711,257,501247.8827,2721059.935,18629712.98,97552385.56,82896852.23,14655533.33,823478.6645,8031900.597,0.023597811,0.071201862,112804642.6,21279166.07
44,1997,"conventional",12678.78579,0.185738079,0.157142857,20166276.76,16204521.71,3144338.875,248,343814.3899,2187909.754,18822275.05,101337728.6,95517888.68,5819839.95,1519034.486,4207037.898,0.07532548,0.037597765,111895956,9683063.453
44,1998,"conventional",14084.71318,0.174464646,0.140277778,12488155.23,11840221.68,3535263.009,251,362131.4035,2581530.797,15482013.87,88740121.16,79654566.94,9085554.22,824655.6714,3585459.441,0.066035027,0.035488679,101031076.1,11853528.91
44,1999,"conventional",16798.88573,0.275077285,0.171526587,8722449.289,14426023.37,3796548.175,226,436887.0167,2547051.308,31683046.45,115178708.7,103802170.7,11376537.92,460915.8026,4368870.167,0.052842474,0.034525022,126542140,18390758.97
44,2000,"conventional",16928.00935,0.271427505,0.098937954,4976495.058,12414411.25,3385601.871,200,250523.2154,2532124.476,30873801.68,113746032.1,113068062.5,677969.61,978031.3097,4708987.217,0.196530148,0.035400019,133022165.8,12526160.77
45,1990,"conventional",15834.78431,0.165505021,0.044668588,1609938493,663181936,154690008,9769,13859509.38,310274177.8,626360408,3784540223,3426428384,358111839.2,41578528.15,134124284.4,0.025826159,0.028444107,4715362757,428750629
45,1991,"conventional",18281.88246,0.153150907,0.041373927,1868292064,707376249.4,170039788.8,9301,14214682.66,343566197.8,658971231.9,4302757620,3397845558,904912062,43716854.21,187741091.7,0.023399368,0.036784025,5103875679,485176621.3
45,1992,"conventional",21039.44712,0.16601467,0.039404133,2112916245,809667941.4,161498796.1,7676,12957829.04,328844417.4,751080017.3,4524178602,3141799475,1382379127,26547747.3,158022305.3,0.012564505,0.029040221,5441498084,385416402.7
45,1993,"conventional",18547.69504,0.129845059,0.041704442,3353011998,827038405.6,141741485.5,7642,13252252.71,317765972.6,742798367.6,5720651785,3453076109,2267575676,41869436.11,172855470.2,0.012487112,0.025591083,6754519558,353009282.4
45,1994,"conventional",13115.27672,0.178269737,0.041660938,2624379912,754423631.8,102115544.6,7786,10520574.63,252528512.6,707100668.1,3966464966,3621473449,344991516.7,35832452.22,131246772.7,0.013653683,0.027075037,4847519689,267076766
45,1995,"conventional",15548.12273,0.134636161,0.051565488,3340356985,733343760.9,130526490.3,8395,18824258.21,365055371.2,644234607.4,4785004286,4374164305,410839980.7,27178477.09,181393431.4,0.008136399,0.028482476,6368597735,344573356.8
45,1996,"conventional",16683.31622,0.13812225,0.042766233,3529763721,806376836,154837857.9,9281,16923083.28,395711334.5,738409738.1,5346059294,5020582335,325476958.5,27067385.67,307670724.2,0.007668328,0.046287319,6646976566,577306281.7
45,1997,"conventional",16783.67165,0.131691917,0.045163804,4011051193,868162804.3,166443671.7,9917,17390756.96,385059614.3,826329755.8,6274718885,5635655451,639063434.4,60817639.98,375482820.8,0.015162519,0.048421774,7754421005,832312126.2
45,1998,"conventional",21004.62802,0.158120254,0.051003615,4344852579,1139246580,203051739,9667,24334513.22,477113502.3,1105332607,6990455537,6156477671,833977865.9,133834444.5,478027794.5,0.030802989,0.054973959,8695531530,921861062.3
45,1999,"conventional",20723.22834,0.160740562,0.05670541,4243188695,1276101304,209076650.7,10089,26973404.41,475676030.5,1404790542,8739490067,7635424149,1104065918,197044782.3,524225100.2,0.046437902,0.049024993,10693017256,1488059023
45,2000,"conventional",18993.38644,0.110908849,0.065125637,4167750918,886881327.5,196125708.4,10326,32759095.03,503013816.4,855194257.2,7710784691,6530244285,1180540406,177479421.1,709904946.1,0.04258398,0.066797786,10627671780,1249050721
46,1990,"conventional",11733.88609,0.148499925,0.020460358,3405862661,930494520.1,131888879.6,11240,10729942.75,524425951.8,880749467.3,5930975855,3673664149,2257311706,119370613.1,155584169.9,0.035048569,0.021554661,7218121903,401478691.2
46,1991,"conventional",12563.65874,0.164659697,0.012345679,3354396906,1032176914,139733012.5,11122,15555690.46,1260010927,1001196422,6080397557,4172411662,1907985895,202492177.5,125518329.9,0.060366195,0.017010759,7378761307,475521365.1
46,1992,"conventional",12168.91971,0.137445863,0.009540498,3575096636,922635182.8,143958320.2,11830,15486185.92,1623205120,967886620.2,7041947993,4918760298,2123187695,130368401.9,216174513.7,0.0364657,0.025389755,8514241812,958879348.8
46,1993,"conventional",12985.19202,0.144631582,0.006324246,4098115105,1083364102,146446995.6,11278,14212560.88,2247313174,1071223761,7406568804,5008007094,2398561710,78745269.74,210307488.7,0.019214997,0.023233856,9051768757,659635680.3
46,1994,"conventional",7590.829242,0.15841825,0.004096597,2267027588,749076598.6,82914627.81,10923,7603979.686,1856169635,791334707.9,4995224391,3630882940,1364341451,61908199.91,109615360.1,0.027308093,0.018428795,5948048183,457072094
46,1995,"conventional",8758.021186,0.128451533,0.004645449,2314773007,669042670.5,94971981.74,10844,10557289.66,2272609286,686049327,5340919750,4107178303,1233741447,62144045.93,68862321.16,0.026846713,0.010790174,6381947035,503347140.7
46,1996,"conventional",9785.600621,0.129900975,0.003464533,2351329949,663922653.7,101466892.8,10369,8401869.273,2425108864,763054425.7,5874123938,4839428963,1034694975,51365973.51,90857145.98,0.021845498,0.013080509,6945994797,886970063
46,1997,"conventional",11559.61335,0.213295284,0.004029463,2480983391,1040101801,119422365.5,10331,7957740.333,1974888609,1119965998,5250777120,4471956262,778820858.3,73595032.95,132381042.4,0.029663654,0.021455927,6169905506,563336752.2
46,1998,"conventional",12363.96808,0.233128128,0.004647228,2977060756,1182805599,131095153.5,10603,7938207.202,1708159489,1430695124,6136947673,4887017072,1249930601,166992773.5,93939037.35,0.056093169,0.012865469,7301641147,1103586489
46,1999,"conventional",12572.45799,0.387530153,0.006902699,1869887354,1582698161,129207150.8,10277,7341886.316,1063625471,1825549875,4710729888,3606840910,1103888978,482360401.9,109221754.2,0.257962278,0.019165841,5698771722,490569508.9
46,2000,"conventional",11004.05531,0.212868966,0.008657053,1618061509,947239291.7,110040553.1,10000,5495941.498,634851304.7,1042206299,4895999260,3817850664,1078148596,636961644.3,99076977.82,0.39365725,0.019000322,5214489281,409530441.7
47,1990,"conventional",9379.539953,0.204737998,0.041067762,1740039049,615987794.4,133677203.4,14252,8941618.957,217728421.6,583440637,2849693962,2365505295,484188666.5,42472690.05,101934456.1,0.024409044,0.028686462,3553399374,404608257.8
47,1991,"conventional",9581.332191,0.21761072,0.043541364,1609745761,638165239.9,135709989.1,14164,8046046.788,184790874.6,670772100.5,3082440524,2543623591,538816933.2,72146219.53,83947088.15,0.044818394,0.022579714,3717810019,574219539.1
47,1992,"conventional",11732.53853,0.260635005,0.033571429,1647856600,860557377.1,179355316.6,15287,7427048.351,221231227.5,931383467.7,3573516413,3011115028,562401384.7,65895301.33,145854587.8,0.039988493,0.032792127,4447853828,630034931.4
47,1993,"conventional",12041.28201,0.208642882,0.033969288,1887485703,880827844,181498243.7,15073,7010249.623,206370225.2,927753720.7,4446610939,3243728928,1202882011,174295932.4,156146108,0.092342915,0.029753518,5247988105,641869979.2
47,1994,"conventional",6897.798318,0.340600141,0.027981651,949004442,961174029.1,101004460.8,14643,4236006.949,151385166.4,1455450322,4273193535,3611751466,661442068.6,154683696.4,74234285.71,0.162995756,0.015080446,4922552567,664705877.3
47,1995,"conventional",8548.77548,0.388166409,0.023084026,1967691204,1692478683,125684097.1,14702,4907830.935,212607236.1,2171966033,5595450768,5016762969,578687798.7,99508998.78,227265291.2,0.050571451,0.033884249,6707107194,768588137
47,1996,"conventional",8981.14029,0.405640271,0.022908988,2108451481,2066561707,128295589,14285,4821527.253,210464438.4,2939198240,7245824572,6694475770,551348802.1,50840856.68,179017101,0.024112889,0.021286771,8409781829,1096790040
47,1997,"conventional",10679.82251,0.462300912,0.023753549,2516990134,2630328025,154291395.8,14447,4863410.824,204744594.8,3677763775,7955346135,7140593547,814752587.6,77870833.72,379546081.7,0.030938077,0.039592494,9586314084,1228961411
47,1998,"conventional",11682.60354,0.473041501,0.024208198,2546450662,3695665808,170087025,14559,4826028.407,199355130.4,4570083971,9661063488,8784637368,876426120.2,214245543.4,217694755.4,0.084134967,0.019456939,11188540920,758948541.7
47,1999,"conventional",11546.76226,0.498064675,0.023160486,2603418470,5025700079,171388592.2,14843,4233435.192,182786974.5,6611450544,13274281186,12144458594,1129822592,327874968.3,188615047.3,0.125940171,0.012080904,15612659963,945467192.9
47,2000,"conventional",9712.228585,0.336681847,0.02291234,2047875839,3417198604,145926234.5,15025,4169725.381,181986008.3,4568176186,13568228360,12341915805,1226312555,532109894,206002267.7,0.259835037,0.013554452,15198125321,815535158.3
48,1990,"conventional",14561.27422,0.198860694,0.048355899,1652411183,623516345.6,117582289.3,8075,11177023.7,231140850,686716335.9,3453253241,3113918802,339334439.4,62144251.75,111770237,0.037608225,0.025877238,4319249037,641114079.2
48,1991,"conventional",17383.15498,0.204548995,0.057630736,1334302759,625736510,154484098.3,8887,14482884.22,251304861.3,704297295.5,3443171622,3199912807,243258814.5,163871152.9,134100779.8,0.12281407,0.032160545,4169729647,723071404.6
48,1992,"conventional",17606.31065,0.213080081,0.060740741,1313955469,628833437.6,147276788.6,8365,12957829.04,213330112.2,811918604.8,3810391849,3529112145,281279703.5,101134275.4,98763940.84,0.076969333,0.021378485,4619782097,962671884.1
48,1993,"conventional",18427.59736,0.228498562,0.066168623,1979675287,796983951.4,153649306.8,8338,11907821.28,179961750.6,808771538.7,3539503844,3179004158,360499686.1,110243377.6,96030816.75,0.055687606,0.021499828,4466585349,556018429
48,1994,"conventional",13839.80663,0.279472788,0.06080402,1911411332,832432241.6,112393069.6,8121,8402571.16,138191046.4,769356081.7,2752883696,2346886735,405996961.1,40624001.06,104164105.3,0.021253406,0.028234497,3689249560,155030910
48,1995,"conventional",16057.34901,0.182680342,0.0675,2163110125,758513462.4,140582090.6,8755,11778794.24,174500655.5,768479074.1,4206687301,3608346366,598340935,41465718.26,109062909.7,0.01916949,0.021560181,5058534064,579276738.4
48,1996,"conventional",17682.15254,0.142946249,0.0489429,2432269548,643739275.5,156186453.4,8833,10526205.54,215071145.1,733003421.7,5127825513,4510479073,617346440,42462856.35,143213680.8,0.017458121,0.024108779,5940312527,1305177880
48,1997,"conventional",19609.00573,0.125698759,0.052586938,3094210737,714437683.5,183834428.7,9375,10076887.21,191623387.4,640832515.7,5098161038,4389428306,708732732.1,58911032.91,156279268.1,0.019039115,0.025235574,6192816046,715146433.3
48,1998,"conventional",23473.56663,0.167364192,0.054458377,3038992396,836804344.8,221825204.7,9450,11211731.67,205877081.1,874920227.3,5227642890,4547502747,680140143.2,108327486.1,179272972,0.035645856,0.02821793,6353158049,1364815893
48,1999,"conventional",25904.89734,0.185496335,0.040228736,2530239895,792039509.9,237858767.4,9182,9666125.245,240279121.5,1107952028,5972905218,5258153690,714751528.2,141007469.1,305820911.7,0.055728893,0.041287254,7407150683,2618169961
48,2000,"conventional",25422.89217,0.138177685,0.035288315,3264559527,917114010.7,218382643.8,8590,10531882.74,298452411.1,819007098.7,5927202352,4945319779,981882573.3,191764906,311384787.4,0.058741433,0.044990134,6921179394,620502127.5
49,1990,"conventional",11359.42776,0.244342641,0.077117573,7718405484,2678226668,458705052.5,40381,27271937.82,353641029.8,2766089824,11320536680,9556802341,1763734339,553933294.4,200292264.6,0.071767841,0.013836556,14475586930,2020358803
49,1991,"conventional",11603.68617,0.246998238,0.095163807,7258607009,2437507782,465597907.4,40125,32720590.27,343834399.4,2444120812,9895296541,8484824539,1410472002,533721103.6,547935786.2,0.073529412,0.038732061,14146827663,1890016390
49,1992,"conventional",14257.65161,0.222378145,0.101508916,8638131299,2880148057,555606425.6,38969,35080951.79,345594781.8,2729519280,12274224545,10081507036,2192717509,294553577.2,547073221.1,0.034099224,0.034574017,15823247501,1660340362
49,1993,"conventional",13835.39553,0.226076813,0.113309353,6671356871,2465903888,528553615.4,38203,36299648.73,320358804.7,3015175584,13336951893,10458332130,2878619763,234603285.3,595102971.4,0.035165753,0.034880252,17061315059,3909798673
49,1994,"conventional",7811.697168,0.269547944,0.107202426,5186087753,2298006359,288673457.1,36954,24548007.48,228987424.8,2831597038,10504984740,9108907958,1396076782,152183757.8,347213684.3,0.029344617,0.028022429,12390563374,2212653925
49,1995,"conventional",9356.567736,0.286778093,0.110229205,8390973081,3492451123,336480888.9,35962,29686924.01,269319949.1,3700308212,12903036529,11812843684,1090192845,236841014.6,234092629.3,0.028225691,0.015454179,15147529398,1540688100
49,1996,"conventional",9699.564925,0.277843044,0.09030116,9235981553,3841916634,335275161.2,34566,23045468.13,255206779.2,4809628583,17310595630,16178372139,1132223491,245205690.5,203936281.4,0.026548958,0.010494007,19433595235,3515681043
49,1997,"conventional",11370.14519,0.335828091,0.082389903,10982556824,5053143799,379114751,33343,19016061.35,230805725.5,5521871641,16442554377,15204803820,1237750557,272426020.2,625117072.5,0.024805337,0.031558325,19808309719,2045176773
49,1998,"conventional",11489.89291,0.350480001,0.067981286,6165584738,5488575472,418921495.6,36460,15525039.38,228372253.6,6437868113,18368717458,17054080070,1314637388,328851169,358545944.1,0.053336574,0.016844463,21285685913,1688037890
49,1999,"conventional",11834.64996,0.410704949,0.064329186,6376018684,7788900867,446225476.7,37705,13530390.91,210330516.5,9459471133,23032279401,20940488394,2091791007,383571509.6,308671599.5,0.060158467,0.011740864,26290364328,1853285647
49,2000,"conventional",10248.03884,0.235825119,0.056940345,6121454090,4423523106,374832268.7,36576,11904806.58,209075069.4,4868999367,20646652824,17968412452,2678240372,270761811.2,369847281.3,0.044231617,0.015939717,23202875652,1261983097
50,1990,"islamic",15406.99293,0.210261041,0.008882327,299979946.3,65675211.27,4452620.956,289,798413.9078,89887921.35,60424176.41,287376948.2,287376948.2,0,7238224.569,6706214.218,0.024129028,0.014907401,449858038.4,NA
50,1991,"islamic",15663.59979,0.202268963,0.009840693,373370326.1,84901768.37,5435269.129,347,876010.9836,89019234.59,78590488.25,388544475.7,388544475.7,0,4633918.337,8046046.788,0.012411051,0.016510936,487316223.1,NA
50,1992,"islamic",16666.0858,0.173072971,0.011542511,506082709.2,91336102.38,6249782.176,375,985743.1407,85401100.63,84100577.06,485925541.9,373888517.5,112037024.4,6287075.44,7901115.267,0.01242302,0.011843974,667100011.2,NA
50,1993,"islamic",17108.37555,0.129361997,0.008102662,674331948.4,90700338.18,7613227.122,445,993246.7377,122582761.4,82093864.32,634605728.1,490962160.1,143643567.9,7725583.177,8642773.508,0.011456647,0.009977654,866212947.9,NA
50,1994,"islamic",11982.95187,0.086558743,0.007693329,461824025.8,51024023.11,4793180.748,400,680018.0007,88390604.27,45550824.36,526241747.3,442639080.9,83602666.45,33294493.8,5208205.265,0.072093464,0.007639633,681734972.4,NA
50,1995,"islamic",13580.23571,0.111006414,0.006439644,580329326.4,73682705.46,5758019.941,424,822901.466,127786786.4,67101784.05,604485648.4,536622714.3,67862934.1,33624160.49,6543774.58,0.057939792,0.00784282,834365046.6,NA
50,1996,"islamic",14874.20201,0.103364976,0.012500408,625785520.9,77118932.08,6827258.721,459,2355172.849,188407681.7,67936500.51,657248743.1,580016552.9,77232190.23,36556795.76,8950855.049,0.058417452,0.009640766,928438204.9,NA
50,1997,"islamic",14675.69055,0.099345569,0.011663654,624539995.7,75075535.22,7220439.751,492,1962098.714,168223323.8,65892996.75,663270617.9,583758739.4,79511878.56,30042345.11,12502341.45,0.048103156,0.013497408,926277242.8,NA
50,1998,"islamic",16991.05538,0.123140432,0.008888417,619488511.3,95850087.23,8784375.63,517,1502307.506,169018558,85563404.09,694844112.3,694844112.3,0,38565201.74,13624745.87,0.062253296,0.014361083,948726909.9,NA
50,1999,"islamic",18155.46046,0.107264734,0.093563579,655671297,89251648.65,9331906.677,514,1301923.31,13914851.48,78617818.66,732932581.4,732932581.4,0,46642057.91,19659915.75,0.071136342,0.023171749,848443324.2,NA
50,2000,"islamic",17864.16636,0.093505885,0.243160067,552116366.6,85785093.56,9342959.009,523,19346903,79564474.74,57095231.55,610605752.8,610605752.8,0,31288509.6,28307707.95,0.056670136,0.035816619,790351206,NA
51,1990,"islamic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1991,"islamic",3370.805965,0.006238859,0.324384787,5633841.961,229848.7366,148315.4624,44,77778.45228,239772.1943,3754.821834,601844.2997,601844.2997,0,1000,8046046.788,0.000177499,0.788830165,10199973.51,NA
51,1992,"islamic",8222.125575,0.113653276,0.253506243,34723505.71,6034079.24,641325.7948,78,862718.1085,3403143.439,4530035.336,39858378.9,39858378.9,0,1000,4740669.16,2.87989e-05,0.084842816,55875905.62,NA
51,1993,"islamic",13381.31324,0.12232608,0.215975271,118296425.9,18694607.19,2100866.178,157,925929.1352,4287199.783,15667811.88,128082350.2,128082350.2,0,183130.7676,7202311.257,0.001548067,0.04395012,163874668.2,NA
51,1994,"islamic",7211.33456,0.090520442,0.183085808,100614713.4,11924984.55,1449478.247,201,637345.4389,3481129.678,9838160.86,108684410.8,108684410.8,0,1606904.931,2604102.632,0.015970874,0.020178279,129054743.2,NA
51,1995,"islamic",8848.701465,0.073650137,0.160877323,123576609.1,12648810.89,2008655.233,227,772928.8408,4804461.109,9867226.814,133974317.9,133974317.9,0,862862.1161,3271887.29,0.006982406,0.020387485,160485090,NA
51,1996,"islamic",9104.06439,0.089489711,0.182706623,153350750.9,19976673.45,2521825.836,277,1549560.092,8481138.045,15905287.52,177733142.6,175989337,1743805.581,215083.0796,4177065.69,0.001402556,0.019842498,210511078.3,NA
51,1997,"islamic",9264.252824,0.136176784,0.220340694,184486975.9,33715738.27,3251752.741,351,3869983.112,17563633.08,26594002.42,195290280.4,190381804.9,4908475.514,6831085.582,6251170.725,0.037027468,0.024479683,255361586.9,NA
51,1998,"islamic",11884.38803,0.042262907,0.27790156,179244288.4,17335696.4,4230842.14,356,4919250.353,17701413.26,8185603.903,193682933.5,193682933.5,0,4137620.195,7170918.882,0.023083693,0.029946844,239454908.8,NA
51,1999,"islamic",14289.84617,0.105675456,0.034976925,188912130.5,29111966.36,5144344.622,360,629117.3041,17986638.48,23338504.43,220850755.8,220850755.8,0,4919347.808,8737740.334,0.026040402,0.035126235,248752545.1,NA
51,2000,"islamic",14710.38901,0.101586577,0.043600239,133652012.3,28817246.69,6060680.272,412,1341785.357,30774724.7,21414781.06,210803254.9,210803254.9,0,28028877.03,28307707.95,0.209715339,0.116815607,242328133.9,NA
52,1990,"islamic",18390.59944,0.229450982,0.104020487,175899975.2,47085671.27,4910290.05,267,908021.4051,8729255.507,41267359.81,179852617.9,179852617.9,0,3874850.575,11164952.51,0.022028716,0.047925095,232966728.6,NA
52,1991,"islamic",16719.69722,0.154833803,0.027914227,194262144.4,37384168.39,4982469.773,298,222517.8939,7971486.754,32179180.72,207830461.3,207830461.3,0,5260237.188,6705038.99,0.027078035,0.026067408,257219242.1,NA
52,1992,"islamic",19016.55966,0.11598081,0.040023748,233894028.9,35395574.2,5800050.695,305,308933.6069,7718757.527,29286589.89,252512374.9,252512374.9,0,3624399.595,10271449.85,0.015495905,0.035585338,288642752.8,NA
52,1993,"islamic",17735.63674,0.105683968,0.060080173,275330626.9,36076569.15,5835024.488,329,467766.1084,7785698.468,29773778.55,281724646.8,281724646.8,0,2621257.174,12484006.18,0.009520398,0.037939201,329052954.7,NA
52,1994,"islamic",10748.99915,0.074867555,0.056334929,257283951.2,24228779.22,3547169.72,330,328915.5232,5838571.709,20352693.98,271849322.2,271849322.2,0,8523227.916,4513777.896,0.033127709,0.014643243,308249885.5,NA
52,1995,"islamic",12161.28626,0.060339023,0.058322661,233726832.3,19798975.24,3952418.034,325,427155.792,7324010.636,15419401.42,255546088.9,255546088.9,0,6098885.159,8167699.492,0.026094074,0.029899957,273167601.3,NA
52,1996,"islamic",12095.41154,0.057361997,0.04953978,214011531,17658616.81,3664909.698,303,359836.3074,7263583.069,13633870.8,237681243.7,237681243.7,0,3376346.066,5967236.699,0.015776468,0.02303918,259003863.1,NA
52,1997,"islamic",13343.54629,0.066301622,0.045776804,189784180.5,17850824.37,3949689.702,296,329924.2885,7207237.278,13571210.38,204688965.6,204688965.6,0,4997754.734,12421188.75,0.026333885,0.051919743,239238254.8,NA
52,1998,"islamic",15312.16012,0.061649517,0.054137664,160919005.2,17665558.66,4639584.516,303,501964.3217,9271998.114,12524009.83,203148546.5,203148546.5,0,5923178.996,7170918.882,0.036808449,0.031918799,224661303.1,NA
52,1999,"islamic",22224.57674,0.064003451,0.14741784,187241037.6,25099159.11,6511800.984,293,2057737.849,13958540.18,16529620.28,258261391.1,258261391.1,0,6745535.538,4368870.167,0.036025946,0.015308192,285394259.2,NA
52,2000,"islamic",21116.55688,0.080890187,0.179510102,122565298.5,22184750.72,6018218.71,285,2842093.878,15832501.06,13324438.13,164722552.6,164722552.6,0,5933295.586,2830770.795,0.048409262,0.015566262,181852962,NA
53,1990,"islamic",22896.9314,0.282203695,0.12801324,58638690.04,22012924.63,1923342.238,84,795357.0062,6213083.932,19294225.39,68369853.95,68369853.95,0,2075796.841,8718078.483,0.035399782,0.095661388,91134768.74,NA
53,1991,"islamic",18279.47515,0.169916021,0.161954835,93631041.86,21633942.4,2230095.968,122,1007901.461,6223348.989,18395944.97,108264923.6,108264923.6,0,2677724.371,8046046.788,0.028598682,0.058124778,138427139.1,NA
53,1992,"islamic",17895.03844,0.133553769,0.60412484,152498161.6,32718676.34,2863206.15,160,4184430.645,6926433.688,25671039.55,192215013.7,192215013.7,0,1477034.488,7506059.504,0.009685589,0.031649745,237160191.9,NA
53,1993,"islamic",17406.62935,0.125134016,0.880761025,257808844.1,48428821.04,4003524.751,230,8166556.688,9272159.481,36258739.61,289759257.2,289759257.2,0,3667801.015,9233843.185,0.014226824,0.02691177,343115419.4,NA
53,1994,"islamic",12266.54234,0.115022077,0.648907401,190869264.9,40471990.91,2882637.45,235,6431821.01,9911770.161,31157532.45,270883061.3,270883061.3,0,22121331.04,6308386.545,0.115897817,0.018384459,343136909.6,NA
53,1995,"islamic",14947.69499,0.110796381,1.056224389,217222298.6,51311568.74,4185354.596,280,12150044.39,11503279.52,34976169.75,315679712.8,315679712.8,0,29853550.32,11451605.52,0.137433176,0.030526372,375138106.4,NA
53,1996,"islamic",15917.94746,0.104770853,1.672835215,293355944,57540607.49,5252922.663,330,15996860.73,9562723.566,36290824.09,346382826.2,332805966.4,13576859.82,28808279.24,14855149.34,0.098202473,0.036904885,402525286.3,NA
53,1997,"islamic",14892.88436,0.102477676,1.253697371,306855511.9,65404317.73,6061403.935,407,19298745.54,15393464.15,40044168.26,390759919.4,343066931.1,47692988.24,36782844.98,12564853.16,0.119870244,0.026873893,467548675.5,NA
53,1998,"islamic",20018.02685,0.100003636,0.910470836,309894844.9,70260663.2,7586832.177,379,23226606.26,25510543.92,39447224.77,394457905.8,394457905.8,0,40899335.84,16134567.48,0.13197811,0.03493382,461860957.9,NA
53,1999,"islamic",18239.74777,0.099119853,1.001411843,329583196.5,76278288.69,6985823.397,383,26339918.24,26302782.84,42952547.05,433339494.1,433339494.1,0,56603081.89,24083396.8,0.171741407,0.04605571,522918808.1,NA
53,2000,"islamic",18403.16247,0.085101478,1.003082852,315931005.3,68012099.12,8263019.951,449,25789737.33,25710475.75,33959341.84,399045266.7,399045266.7,0,49341750.34,30614786.15,0.156178879,0.06474439,472856199.8,NA
