"lnhr","lnwg","kids","age","disab","id","year"
7.63,2.62,0,50,0,295,1982
7.57,2.59,0,51,0,295,1983
7.42,2.59,0,52,0,295,1984
7.58,2.6,0,53,0,295,1985
7.47,2.56,0,54,0,295,1986
7.58,2.55,0,55,0,295,1987
7.58,2.51,0,56,0,295,1988
7.83,2.18,1,48,0,296,1979
7.98,2.15,1,49,0,296,1980
7.81,2.12,1,50,0,296,1981
7.95,2.06,0,51,0,296,1982
7.81,2.07,0,52,0,296,1983
7.9,2.02,0,53,0,296,1984
7.87,2.08,0,55,0,296,1985
7.91,1.98,0,55,0,296,1986
7.93,2.2,0,56,0,296,1987
7.98,2.14,0,57,0,296,1988
7.53,2.66,1,48,0,297,1979
7.59,2.87,0,49,0,297,1980
7.65,2.76,0,50,0,297,1981
7.66,2.87,0,51,0,297,1982
7.62,2.82,0,53,0,297,1983
7.82,2.66,0,56,0,297,1984
7.74,2.75,0,54,0,297,1985
7.69,2.73,0,55,0,297,1986
7.53,2.86,0,56,0,297,1987
7.6,2.86,0,57,0,297,1988
7.6,2.47,2,30,0,298,1979
7.65,2.38,2,32,0,298,1980
7.65,2.48,2,32,0,298,1981
7.65,2.57,2,34,0,298,1982
7.5,2.55,2,34,0,298,1983
7.67,2.6,2,35,0,298,1984
7.58,2.56,2,37,0,298,1985
7.68,2.54,2,37,0,298,1986
7.61,2.53,2,38,0,298,1987
7.64,2.41,1,39,0,298,1988
7.62,2.36,4,38,0,299,1979
7.58,2.37,4,39,0,299,1980
7.59,2.35,4,40,0,299,1981
7.56,2.36,4,41,0,299,1982
7.57,2.36,3,42,0,299,1983
7.59,2.39,3,43,0,299,1984
7.59,2.36,3,44,0,299,1985
7.58,2.38,3,45,0,299,1986
7.55,2.37,2,46,0,299,1987
7.54,2.42,2,47,0,299,1988
7.5,4.5,4,41,1,300,1979
7.47,2.38,4,42,0,300,1980
7.64,2.38,2,42,0,300,1981
7.64,2.39,2,43,0,300,1982
6.77,2.36,2,44,0,300,1983
7.47,2.46,3,45,0,300,1984
7.72,2.42,3,46,1,300,1985
7.52,2.47,3,48,0,300,1986
7.55,2.44,3,49,0,300,1987
8.01,2.42,3,49,0,300,1988
7.66,2.34,2,31,0,301,1979
7.61,2.37,2,32,0,301,1980
7.7,2.36,2,33,0,301,1981
7.76,2.41,3,34,0,301,1982
7.5,2.48,4,35,0,301,1983
7.71,2.51,2,36,0,301,1984
7.65,2.52,3,37,0,301,1985
7.94,2.51,4,38,0,301,1986
8,2.49,3,39,0,301,1987
7.73,2.47,3,40,0,301,1988
7.97,2.12,2,29,0,302,1979
7.84,2.31,2,30,0,302,1980
7.84,2.91,2,31,0,302,1981
7.76,2.82,2,32,0,302,1982
8.07,2.76,2,33,0,302,1983
8.01,2.16,2,34,0,302,1984
7.77,2.06,2,35,0,302,1985
7.92,2.09,2,36,0,302,1986
7.96,2.26,2,37,0,302,1987
7.99,2.22,2,38,0,302,1988
7.61,2.22,2,27,0,303,1979
7.55,2.45,2,28,0,303,1980
7.65,2.45,2,28,0,303,1981
7.65,2.49,3,29,0,303,1982
7.57,2.42,3,30,0,303,1983
7.62,2.15,3,31,0,303,1984
7.53,2.41,3,32,0,303,1985
7.62,2.41,3,34,0,303,1986
7.73,2.41,3,35,0,303,1987
7.75,2.31,3,36,0,303,1988
7.59,2.13,1,49,0,304,1979
7.64,2.05,0,50,0,304,1980
6.81,2.06,0,51,0,304,1981
7.58,2.06,0,52,0,304,1982
7.64,2.08,0,52,0,304,1983
7.61,2.06,0,53,0,304,1984
7.59,2.06,0,54,0,304,1985
7.57,2.06,0,56,0,304,1986
7.61,2.06,0,57,0,304,1987
7.6,1.99,0,58,0,304,1988
7.58,2.43,1,31,0,305,1979
7.58,2.83,2,32,0,305,1980
7.59,2.9,2,33,0,305,1981
7.55,2.91,2,34,0,305,1982
7.58,2.94,2,35,0,305,1983
7.57,2.92,2,36,0,305,1984
7.7,2.92,2,37,0,305,1985
7.69,2.91,2,38,0,305,1986
7.51,2.88,2,39,0,305,1987
7.78,2.78,2,40,0,305,1988
7.59,2.63,2,32,0,306,1979
7.59,2.58,2,34,0,306,1980
7.54,2.61,2,35,0,306,1981
7.68,2.45,2,36,0,306,1982
7.66,2.68,2,37,0,306,1983
7.64,2.55,2,38,0,306,1984
7.64,2.65,2,39,0,306,1985
7.6,2.56,1,40,0,306,1986
7.67,2.64,1,42,0,306,1987
7.64,2.71,0,42,0,306,1988
7.4,2.67,1,23,0,307,1979
7.62,2.68,1,24,0,307,1980
7.52,2.6,1,26,0,307,1981
7.66,1.54,1,27,0,307,1982
7.38,1.93,1,28,0,307,1983
7.52,1.67,1,28,0,307,1984
7.36,1.63,1,30,0,307,1985
7.5,1.77,1,30,0,307,1986
8.09,1.43,1,32,0,307,1987
8.13,1.61,1,32,0,307,1988
7.5,2.63,2,23,0,308,1979
7.51,2.63,2,24,0,308,1980
7.45,2.62,3,25,0,308,1981
7.04,2.51,4,26,0,308,1982
7.52,2.68,4,27,0,308,1983
7.8,2.5,3,28,0,308,1984
7.72,2.5,3,29,0,308,1985
7.68,2.46,3,30,0,308,1986
7.7,2.36,3,31,0,308,1987
7.76,2.35,3,32,0,308,1988
7.71,2.12,2,40,0,309,1979
7.69,2.18,1,41,0,309,1980
7.59,2.28,1,42,0,309,1981
7.6,2.26,2,43,0,309,1982
7.47,2.28,2,44,0,309,1983
7.57,2.17,2,45,0,309,1984
7.56,2.09,1,46,0,309,1985
7.62,2.15,0,47,0,309,1986
7.62,2.24,0,48,0,309,1987
7.62,2.3,0,49,0,309,1988
7.59,2.47,2,27,0,310,1979
7.61,2.51,2,28,0,310,1980
7.53,2.56,3,29,0,310,1981
7.82,2.51,3,30,0,310,1982
7.75,2.55,4,31,0,310,1983
7.65,2.75,4,32,0,310,1984
7.61,2.78,4,33,0,310,1985
7.81,2.62,4,34,0,310,1986
7.8,2.63,4,36,0,310,1987
7.81,2.78,4,36,0,310,1988
7.92,2.65,3,40,0,311,1979
7.85,2.72,2,41,0,311,1980
7.72,2.92,1,42,0,311,1981
7.83,2.92,1,42,0,311,1982
7.96,3,0,43,0,311,1983
7.84,2.74,0,45,0,311,1984
7.9,2.78,0,46,0,311,1985
7.95,2.99,0,47,0,311,1986
7.79,2.77,0,48,0,311,1987
7.73,2.79,0,49,0,311,1988
7.64,2.75,1,31,0,312,1979
7.52,2.69,2,32,0,312,1980
7.52,2.69,2,33,0,312,1981
7.58,2.78,2,34,0,312,1982
7.6,2.82,2,35,0,312,1983
7.57,2.86,2,36,0,312,1984
7.58,2.91,2,37,0,312,1985
7.54,2.8,2,38,0,312,1986
7.53,2.86,2,39,0,312,1987
7.56,2.89,2,40,0,312,1988
7.73,4.43,0,23,0,313,1979
7.73,2.34,1,25,0,313,1980
7.63,2.32,1,26,0,313,1981
7.62,2.35,2,26,0,313,1982
7.71,2.29,2,28,0,313,1983
7.71,2.35,2,29,0,313,1984
7.71,2.36,2,30,0,313,1985
7.62,2.37,3,31,0,313,1986
7.57,2.41,3,32,0,313,1987
7.56,2.4,3,33,0,313,1988
7.54,3.19,0,37,0,314,1979
7.55,3.3,0,38,0,314,1980
7.76,3.19,0,39,0,314,1981
7.72,3.43,0,40,0,314,1982
7.58,3.37,0,41,0,314,1983
7.58,3.43,0,42,0,314,1984
7.78,3.21,0,43,0,314,1985
7.68,3.07,0,44,0,314,1986
7.71,3.18,0,45,0,314,1987
7.77,3.3,0,46,0,314,1988
7.99,2.5,0,41,0,315,1979
8.06,2.25,0,42,0,315,1980
8.02,1.95,0,43,0,315,1981
7.99,2.27,0,44,0,315,1982
7.8,2.5,0,47,0,315,1983
7.86,2.39,0,46,0,315,1984
7.84,2.41,0,47,0,315,1985
7.84,2.49,0,47,0,315,1986
7.8,2.53,0,49,0,315,1987
7.64,2.36,0,50,0,315,1988
7.72,2.52,1,40,0,316,1979
7.76,2.67,1,42,0,316,1980
7.76,2.59,1,42,0,316,1981
7.84,2.72,1,44,0,316,1982
7.5,2.43,1,45,0,316,1983
7.7,2.63,1,46,0,316,1984
7.72,2.63,0,47,0,316,1985
7.56,2.7,1,48,0,316,1986
7.66,2.59,0,48,0,316,1987
7.7,2.67,0,49,0,316,1988
7.1,2.21,1,27,1,317,1979
7.65,2.38,1,28,0,317,1980
7.57,2.28,1,29,0,317,1981
7.65,2.22,2,30,0,317,1982
7.59,2.26,2,31,0,317,1983
7.65,2.21,2,32,0,317,1984
7.52,2.37,2,33,0,317,1985
7.58,2.19,2,34,0,317,1986
7.63,1.71,2,35,0,317,1987
7.72,1.48,2,36,0,317,1988
7.61,2.48,4,34,0,318,1979
7.58,2.53,4,35,0,318,1980
7.58,2.52,4,36,0,318,1981
7.68,2.52,4,37,0,318,1982
7.83,2.56,4,38,0,318,1983
7.8,2.53,4,39,0,318,1984
7.77,2.52,4,40,0,318,1985
8.01,2.56,3,41,0,318,1986
8.2,2.58,3,42,0,318,1987
7.67,2.61,3,43,0,318,1988
7.59,2.61,0,26,0,319,1979
7.58,2.67,0,27,0,319,1980
7.43,2.67,0,28,0,319,1981
7.62,2.68,1,29,0,319,1982
7.61,2.71,1,30,0,319,1983
7.64,2.67,1,31,0,319,1984
7.58,2.7,2,32,0,319,1985
7.71,2.65,2,33,0,319,1986
7.8,2.68,2,34,0,319,1987
7.64,2.67,2,35,0,319,1988
7.6,2.76,3,38,0,320,1979
7.6,2.79,3,39,0,320,1980
7.6,2.9,3,40,0,320,1981
7.59,2.74,2,41,0,320,1982
7.8,2.55,2,42,0,320,1983
7.8,2.76,2,43,0,320,1984
7.8,2.72,1,44,0,320,1985
7.82,2.63,1,45,0,320,1986
7.82,2.39,1,46,0,320,1987
7.74,2.5,0,47,0,320,1988
7.74,3.28,3,36,0,321,1979
7.66,3.33,3,37,0,321,1980
7.91,3.38,3,38,0,321,1981
7.74,3.15,2,39,0,321,1982
7.72,3.11,2,40,0,321,1983
7.69,3.19,1,41,0,321,1984
7.66,3.26,0,42,0,321,1985
7.76,3.18,0,43,0,321,1986
7.63,3.3,0,44,0,321,1987
7.73,3.95,0,45,0,321,1988
7.61,2.76,0,35,0,322,1979
7.62,2.74,1,36,0,322,1980
7.58,2.42,1,37,0,322,1981
7.66,2.71,1,38,0,322,1982
7.69,2.71,1,39,0,322,1983
7.63,2.72,1,40,0,322,1984
7.57,2.75,1,41,0,322,1985
7.58,2.78,1,42,0,322,1986
7.81,2.76,1,43,0,322,1987
7.6,2.66,1,44,0,322,1988
7.57,2.41,1,32,0,323,1979
7.57,2.47,1,33,0,323,1980
7.56,2.39,1,33,0,323,1981
7.52,2.78,1,34,0,323,1982
7.74,2.66,1,35,0,323,1983
7.72,2.65,1,36,0,323,1984
7.7,2.65,1,38,0,323,1985
7.6,2.71,1,38,0,323,1986
7.61,2.71,1,39,0,323,1987
7.58,2.7,0,41,0,323,1988
7.6,2.41,2,30,0,324,1979
7.65,2.45,2,31,0,324,1980
8,2.53,2,32,0,324,1981
7.65,2.62,2,33,0,324,1982
8.02,2.64,2,34,0,324,1983
7.62,2.55,1,35,0,324,1984
7.64,2.53,1,36,0,324,1985
7.62,2.47,1,37,0,324,1986
7.62,2.44,0,38,0,324,1987
7.74,2.42,0,39,0,324,1988
8.06,2.55,0,33,0,325,1979
7.97,2.45,0,34,0,325,1980
7.74,2.42,0,35,0,325,1981
7.97,2.48,0,36,0,325,1982
7.73,2.35,0,37,0,325,1983
7.83,1.82,0,37,0,325,1984
7.88,2.23,0,40,0,325,1985
7.76,2.26,0,40,0,325,1986
7.76,2.27,1,41,0,325,1987
7.39,2.52,2,42,0,325,1988
7.77,2.47,3,33,0,326,1979
7.19,2.63,3,34,0,326,1980
7.82,2.31,3,35,0,326,1981
7.71,2.55,3,36,0,326,1982
7.71,2.32,3,37,0,326,1983
6.9,2.67,3,38,0,326,1984
7.6,2.75,3,39,0,326,1985
7.57,2.78,2,40,0,326,1986
7.53,2.75,2,41,0,326,1987
7.61,2.83,2,42,1,326,1988
7.63,2.67,2,49,0,327,1979
7.72,2.68,2,50,0,327,1980
7.63,2.67,2,51,0,327,1981
7.47,2.68,1,52,0,327,1982
7.54,2.63,1,53,0,327,1983
7.53,2.64,0,54,0,327,1984
7.52,2.62,0,55,0,327,1985
7.52,2.61,0,56,0,327,1986
7.54,2.58,0,57,0,327,1987
7.54,2.48,0,58,0,327,1988
7.69,2.09,0,24,0,328,1979
7.76,2.15,1,25,0,328,1980
7.55,2.15,1,26,0,328,1981
7.61,2.21,2,27,0,328,1982
7.71,2.17,2,28,0,328,1983
7.43,2.34,2,29,0,328,1984
7.48,2.13,2,30,0,328,1985
7.49,2.38,2,31,0,328,1986
7.61,2.44,2,32,0,328,1987
7.54,2.45,2,33,0,328,1988
7.65,2.39,0,43,0,329,1979
7.52,2.43,0,45,0,329,1980
7.65,2.18,0,46,0,329,1981
7.52,2.43,0,46,0,329,1982
7.47,2.36,0,48,0,329,1983
7.59,2.36,0,49,0,329,1984
7.54,2.19,0,50,0,329,1985
7.6,2.27,1,51,0,329,1986
7.6,1.99,0,52,0,329,1987
7.6,2.08,0,53,0,329,1988
7.56,2.31,3,48,0,330,1979
7.6,2.29,2,49,1,330,1980
7.54,2.25,1,51,0,330,1981
7.39,2.23,0,53,0,330,1982
7.59,2.22,0,53,0,330,1983
7.43,2.28,0,55,0,330,1984
7.56,2.25,0,55,0,330,1985
7.57,2.21,0,56,0,330,1986
7.57,2.24,0,57,0,330,1987
7.59,2.2,0,58,0,330,1988
7.78,2,1,48,1,331,1979
7.73,2.05,1,49,1,331,1980
7.86,1.82,1,49,1,331,1981
7.6,2.43,2,50,0,331,1982
7.71,2.27,1,50,0,331,1983
7.67,2.32,1,52,1,331,1984
7.58,2.12,1,53,0,331,1985
5.84,1.46,1,53,0,331,1986
6.27,2.06,1,54,0,331,1987
7.62,2.01,1,56,0,331,1988
7.75,2.87,0,34,0,332,1979
7.71,2.88,0,35,0,332,1980
7.68,2.82,1,36,0,332,1981
7.72,2.78,1,37,0,332,1982
7.66,2.92,1,38,0,332,1983
7.67,2.92,1,39,0,332,1984
7.56,2.97,1,40,0,332,1985
7.6,2.86,1,41,0,332,1986
7.53,2.9,1,42,0,332,1987
7.53,3.03,1,43,0,332,1988
7.62,2.18,1,24,0,333,1979
7.62,2.48,1,25,0,333,1980
7.56,2.47,1,26,0,333,1981
7.6,2.57,1,27,0,333,1982
7.6,2.67,1,28,0,333,1983
7.56,2.67,1,29,0,333,1984
7.57,2.67,1,30,0,333,1985
7.53,2.64,1,31,0,333,1986
7.54,2.75,1,32,0,333,1987
7.55,2.56,1,33,0,333,1988
8.01,2.15,5,33,0,334,1979
7.78,2.38,5,34,0,334,1980
7.93,2.41,5,35,0,334,1981
7.86,2.56,5,36,0,334,1982
7.8,2.55,5,37,0,334,1983
7.78,2.43,4,38,0,334,1984
7.73,2.66,4,39,0,334,1985
8.02,2.51,2,40,0,334,1986
8.23,2.58,2,41,0,334,1987
7.89,2.59,2,42,0,334,1988
7.59,2.74,3,42,0,335,1979
7.5,2.63,3,42,0,335,1980
7.54,2.87,3,44,0,335,1981
7.57,2.83,3,45,0,335,1982
7.7,2.73,3,46,0,335,1983
7.71,2.73,2,47,0,335,1984
7.57,2.73,2,47,0,335,1985
7.76,2.75,2,49,0,335,1986
7.57,2.76,2,50,0,335,1987
7.6,2.81,2,51,0,335,1988
7.99,2.36,1,23,1,336,1979
8.17,2.32,2,24,0,336,1980
7.86,2.38,2,25,0,336,1981
7.58,2.69,2,26,0,336,1982
7.74,2.54,2,27,0,336,1983
7.92,2.63,2,28,0,336,1984
7.94,2.32,2,29,0,336,1985
8.23,2.08,2,30,0,336,1986
8.56,1.86,2,31,0,336,1987
8.23,2.51,2,32,0,336,1988
7.63,2.73,1,31,0,337,1979
7.56,2.79,1,32,0,337,1980
7.56,2.78,1,32,0,337,1981
7.59,2.84,2,34,0,337,1982
7.8,2.88,2,35,0,337,1983
7.82,2.98,2,36,0,337,1984
7.64,2.91,1,37,0,337,1985
7.98,3.04,1,38,0,337,1986
7.95,3.05,1,39,0,337,1987
7.92,3.1,1,40,0,337,1988
7.97,2.96,1,27,0,338,1979
7.88,2.55,2,28,0,338,1980
7.93,2.86,2,29,0,338,1981
7.75,2.78,2,30,0,338,1982
7.72,2.83,2,31,0,338,1983
7.73,2.86,2,32,0,338,1984
7.59,2.91,2,33,0,338,1985
7.72,2.75,3,33,0,338,1986
7.7,2.83,3,35,0,338,1987
7.59,2.96,3,36,0,338,1988
7.76,2.9,0,29,0,339,1979
7.56,2.97,0,30,0,339,1980
7.61,3.04,0,31,0,339,1981
7.58,3.11,0,32,0,339,1982
7.57,3.19,1,33,0,339,1983
7.66,3.14,1,34,0,339,1984
7.68,3.23,1,35,0,339,1985
7.71,3.23,1,36,0,339,1986
7.72,3.3,2,37,0,339,1987
7.66,3.37,2,38,0,339,1988
7.58,2.57,2,28,0,340,1979
7.72,2.28,2,29,0,340,1980
7.54,2.28,2,30,0,340,1981
7.33,2.42,2,31,0,340,1982
7.67,2.26,2,32,0,340,1983
7.17,2.23,2,33,0,340,1984
7.57,2.37,2,34,0,340,1985
7.56,2.36,2,35,0,340,1986
7.6,2.53,2,36,0,340,1987
7.6,2.22,2,37,0,340,1988
7.66,2.77,0,27,0,341,1979
7.72,2.92,0,28,0,341,1980
7.76,2.83,0,29,0,341,1981
7.7,2.93,0,30,0,341,1982
7.75,2.9,1,31,0,341,1983
7.73,2.89,1,32,0,341,1984
7.72,2.9,1,33,0,341,1985
7.72,2.96,2,35,0,341,1986
7.7,3,2,35,0,341,1987
7.65,3.16,2,36,0,341,1988
7.87,2.56,0,24,0,342,1979
8.34,2.81,1,25,0,342,1980
7.92,2.61,1,26,0,342,1981
7.59,3.21,2,27,0,342,1982
8.34,2.45,2,28,0,342,1983
7.28,3.12,3,29,0,342,1984
8.39,2.36,3,30,0,342,1985
7.58,2.8,3,31,0,342,1986
7.97,2.18,3,32,0,342,1987
7.72,2.7,3,33,0,342,1988
7.57,2.72,2,35,0,343,1979
7.57,2.79,2,36,0,343,1980
7.53,2.74,3,37,0,343,1981
7.56,2.69,3,38,0,343,1982
7.67,2.72,3,39,0,343,1983
7.57,2.89,3,40,0,343,1984
7.56,2.85,3,41,0,343,1985
7.59,2.89,1,44,0,343,1986
7.55,2.93,1,43,0,343,1987
7.55,2.86,2,44,0,343,1988
7.68,2.75,2,35,0,344,1979
7.78,2.76,2,36,0,344,1980
7.8,2.6,2,37,0,344,1981
7.92,2.76,2,38,0,344,1982
7.86,2.37,2,39,0,344,1983
7.86,2.34,2,40,0,344,1984
8.06,2.41,2,41,0,344,1985
7.97,2.44,2,42,0,344,1986
8.02,2.65,1,43,0,344,1987
8.05,2.67,1,44,0,344,1988
7.52,2.55,1,27,0,345,1979
7.69,2.67,2,28,0,345,1980
7.59,2.73,2,29,0,345,1981
7.57,2.55,2,30,0,345,1982
7.71,2.68,2,31,0,345,1983
7.87,2.67,2,32,0,345,1984
7.76,2.82,2,33,0,345,1985
7.57,2.9,2,34,0,345,1986
7.76,2.9,2,35,0,345,1987
7.77,2.89,2,36,0,345,1988
7.89,2.87,2,27,0,346,1979
7.84,2.86,2,28,0,346,1980
7.68,2.82,2,29,0,346,1981
7.69,2.8,3,30,0,346,1982
7.57,2.9,3,31,0,346,1983
7.73,2.95,3,32,0,346,1984
7.71,2.94,3,33,0,346,1985
7.8,2.68,3,33,0,346,1986
6.76,2.27,3,35,0,346,1987
7.68,2.67,3,36,0,346,1988
7.6,2.55,2,42,1,347,1979
7.75,2.6,1,43,1,347,1980
7.53,2.75,1,44,1,347,1981
7.55,2.76,1,45,1,347,1982
7.95,2.7,1,46,0,347,1983
7.53,2.79,1,47,1,347,1984
7.77,2.74,1,48,1,347,1985
7.96,2.74,1,49,1,347,1986
7.52,2.74,1,50,1,347,1987
7.53,2.73,0,51,1,347,1988
7.28,2.33,2,25,0,348,1979
8.01,2.39,2,26,0,348,1980
7.96,2.29,2,27,0,348,1981
7.68,2.25,2,28,0,348,1982
7.57,2.44,2,29,0,348,1983
7.76,2.39,2,30,0,348,1984
7.81,2.59,2,31,0,348,1985
8.09,2.25,2,32,0,348,1986
7.92,2.71,2,33,0,348,1987
8.27,2.38,2,34,0,348,1988
7.6,2.72,2,49,0,349,1979
7.53,2.64,1,50,0,349,1980
7.54,2.65,1,51,0,349,1981
7.58,2.69,0,52,0,349,1982
7.66,2.63,0,53,0,349,1983
7.66,2.7,0,55,0,349,1984
7.57,2.71,0,55,0,349,1985
7.72,2.72,0,56,0,349,1986
7.64,2.72,0,56,0,349,1987
7.58,2.73,0,58,0,349,1988
7.56,2.78,2,40,0,350,1979
7.6,2.81,2,41,0,350,1980
7.56,2.77,2,42,0,350,1981
7.56,2.78,2,43,0,350,1982
7.55,2.9,1,44,0,350,1983
7.6,2.67,0,45,0,350,1984
7.56,2.93,0,46,0,350,1985
7.56,2.98,0,47,0,350,1986
7.59,2.89,0,48,0,350,1987
7.59,2.82,0,49,0,350,1988
7.65,2.72,2,32,0,351,1979
7.74,2.74,2,33,0,351,1980
7.73,2.74,2,35,0,351,1981
7.7,2.78,2,36,0,351,1982
7.63,2.8,2,37,0,351,1983
7.81,2.56,2,37,0,351,1984
7.77,2.82,2,39,0,351,1985
7.82,2.61,2,39,0,351,1986
7.92,2.55,2,40,0,351,1987
7.81,2.63,2,41,0,351,1988
7.53,3.29,2,35,0,352,1979
7.58,3.3,2,36,0,352,1980
7.55,3.31,2,36,0,352,1981
7.57,3.32,2,37,0,352,1982
7.59,3.36,2,39,0,352,1983
7.59,3.44,2,40,0,352,1984
7.58,3.51,2,41,0,352,1985
7.58,3.53,2,42,0,352,1986
7.52,3.62,2,43,0,352,1987
7.59,3.57,2,44,0,352,1988
7.64,3.16,2,48,0,353,1979
7.62,3.14,2,49,0,353,1980
7.61,3.11,1,50,0,353,1981
7.63,2.84,1,51,0,353,1982
7.88,3.15,0,52,0,353,1983
7.59,3.19,0,53,0,353,1984
7.59,3.15,0,54,0,353,1985
7.59,3.22,0,55,0,353,1986
7.72,3.26,0,56,0,353,1987
7.72,3.2,0,56,0,353,1988
7.6,2.57,3,33,0,354,1979
7.61,2.53,3,34,0,354,1980
7.65,2.49,3,35,0,354,1981
7.69,2.45,3,36,0,354,1982
7.63,2.49,3,37,0,354,1983
7.51,2.57,3,38,0,354,1984
7.72,2.49,2,39,1,354,1985
7.8,2.49,2,40,0,354,1986
7.81,2.77,2,41,0,354,1987
7.54,2.86,1,42,1,354,1988
7.64,2.54,2,39,0,355,1979
7.58,2.31,1,41,0,355,1980
7.58,2.28,1,42,0,355,1981
7.59,2.12,1,43,0,355,1982
7.6,2.07,1,44,0,355,1983
7.6,2.02,0,45,0,355,1984
7.6,1.9,0,46,0,355,1985
7.58,0.07,0,47,0,355,1986
7.56,2.02,0,48,0,355,1987
7.56,2.14,0,49,0,355,1988
7.4,2.96,4,49,0,356,1979
7.73,2.92,3,50,0,356,1980
7.35,3.05,3,51,0,356,1981
7.6,2.96,2,52,0,356,1982
7.39,2.9,1,53,0,356,1983
7.48,3.14,1,54,0,356,1984
7.61,2.88,1,55,0,356,1985
7.66,3.03,0,56,0,356,1986
7.57,3,0,57,0,356,1987
7.68,3.16,0,58,0,356,1988
7.61,2.88,1,50,0,357,1979
7.76,2.79,1,51,0,357,1980
7.55,2.93,1,52,0,357,1981
7.57,2.78,1,53,0,357,1982
7.7,3.1,0,54,0,357,1983
7.67,2.86,0,55,0,357,1984
7.82,2.69,0,56,0,357,1985
7.48,2.62,0,57,0,357,1986
7.79,2.61,0,58,0,357,1987
7.8,2.85,0,59,0,357,1988
7.33,1.93,0,25,0,358,1979
7.63,2.29,0,26,0,358,1980
7.71,2.37,0,27,0,358,1981
7.74,2.5,0,28,0,358,1982
7.66,2.48,0,29,0,358,1983
7.73,2.45,1,30,1,358,1984
7.59,2.64,1,31,0,358,1985
7.59,2.62,1,32,0,358,1986
7.65,2.25,2,33,0,358,1987
7.76,2.62,2,34,0,358,1988
7.45,2.44,0,51,0,359,1979
7.44,2.34,0,52,0,359,1980
7.93,2.37,0,53,0,359,1981
7.63,2.34,0,54,0,359,1982
8.12,2.34,0,55,0,359,1983
7.76,2.52,0,56,0,359,1984
7.57,2.41,0,57,0,359,1985
7.82,2.38,0,58,0,359,1986
7.62,2.35,0,59,0,359,1987
7.58,2.43,0,60,0,359,1988
7.61,2.75,1,24,0,360,1979
7.58,2.8,1,25,0,360,1980
7.58,2.81,1,26,0,360,1981
7.61,2.84,1,27,0,360,1982
7.57,2.83,1,28,0,360,1983
7.56,2.83,1,29,0,360,1984
7.68,2.86,1,30,0,360,1985
7.57,2.89,1,31,0,360,1986
7.6,2.83,1,32,0,360,1987
7.58,2.82,1,33,0,360,1988
7.52,2.6,0,28,0,361,1979
7.58,2.63,0,29,0,361,1980
7.65,2.55,0,30,0,361,1981
7.72,2.69,0,31,0,361,1982
7.72,2.73,0,32,0,361,1983
7.66,2.71,0,33,0,361,1984
7.63,2.71,0,34,0,361,1985
7.64,2.62,0,35,0,361,1986
7.72,2.66,0,36,0,361,1987
7.67,2.73,1,37,0,361,1988
7.43,2.83,2,42,1,362,1979
7.19,2.86,2,46,0,362,1980
7.54,2.79,2,44,0,362,1981
7.32,2.86,2,45,0,362,1982
7.59,2.82,2,46,0,362,1983
7.54,2.9,2,47,0,362,1984
7.52,2.82,2,48,0,362,1985
7.56,2.81,2,49,0,362,1986
7.06,2.79,2,50,0,362,1987
7.1,2.77,2,51,0,362,1988
7.68,2.47,1,49,0,363,1979
7.65,2.55,0,50,0,363,1980
7.57,2.51,0,51,0,363,1981
7.58,2.47,0,52,0,363,1982
7.34,2.43,0,53,0,363,1983
7.37,2.46,0,54,0,363,1984
7.54,2.45,0,55,0,363,1985
7.64,2.45,0,56,0,363,1986
7.61,2.44,0,57,0,363,1987
7.6,2.4,0,58,0,363,1988
7.58,2.63,0,38,0,364,1979
7.58,2.6,0,40,0,364,1980
7.58,2.61,0,40,0,364,1981
7.58,2.62,0,42,0,364,1982
7.57,2.62,0,42,0,364,1983
7.58,2.64,0,43,0,364,1984
7.53,2.64,0,44,0,364,1985
7.56,2.65,0,45,0,364,1986
7.63,2.64,0,46,0,364,1987
7.65,2.67,0,47,0,364,1988
7.62,2.58,1,43,0,365,1979
7.56,2.53,1,44,0,365,1980
7.48,2.55,1,45,0,365,1981
7.74,2.59,1,46,0,365,1982
7.37,2.4,1,48,0,365,1983
7.31,2.96,1,48,0,365,1984
5.85,1.63,1,50,0,365,1985
7.65,1.72,1,51,0,365,1986
7.61,1.72,1,51,0,365,1987
7.61,1.72,1,52,0,365,1988
7.8,2.74,2,29,0,366,1979
7.74,2.74,2,30,0,366,1980
7.57,2.77,2,31,0,366,1981
7.6,2.69,2,32,0,366,1982
7.62,2.68,2,32,0,366,1983
7.57,2.63,2,34,0,366,1984
7.6,2.69,2,35,0,366,1985
7.59,2.69,2,36,0,366,1986
7.56,2.71,2,37,0,366,1987
7.65,2.67,2,38,0,366,1988
7.58,2.81,0,33,0,367,1979
7.57,2.82,0,34,0,367,1980
7.58,2.82,0,35,0,367,1981
7.58,2.69,0,36,0,367,1982
7.62,2.9,0,37,0,367,1983
7.64,2.67,0,38,0,367,1984
7.65,2.75,0,39,0,367,1985
7.64,2.69,0,40,0,367,1986
7.82,2.38,0,41,0,367,1987
7.61,2.63,0,42,0,367,1988
7.61,2.51,1,29,0,368,1979
7.8,2.67,1,30,0,368,1980
7.8,2.6,1,31,0,368,1981
7.67,2.51,2,31,0,368,1982
7.61,2.59,2,33,0,368,1983
7.65,2.71,3,34,0,368,1984
7.62,2.7,3,35,0,368,1985
7.67,2.7,3,36,0,368,1986
7.78,2.63,3,37,0,368,1987
